Unnamed: 0,id,UserId,ProductId,Time,Score,Summary,Text,helpful
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,Mleg,B010CEHQTG,2017-09-22T00:00:00.000Z,5,Echos are great,"The echo show is great, works awesome together with my wink hub I can controle my whole house, another cool feature is I can sync my google calender to it and it shows my. upcoming events on the screen. Highly recommend the echo.",True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Tron,53-004484,2017-02-07T00:00:00.000Z,5,Amazing Tablet!!,"The best product for the money. East to use, great color, great features. easy to set up and battery life is great.",True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,BigEd,B010CEHQTG,2017-12-02T00:00:00.000Z,5,Amazing how this works.,You will be amazed how this works for many questions you ask and Alexa has the answer. However do not expect her to know everything. You will be happy with this purchase.,True
AVpfpK8KLJeJML43BCuD,AVpfpK8KLJeJML43BCuD,Breezy,53-004496,2017-01-23T00:00:00.000Z,3,Good Bluetooth device,"Speaker is pretty loud and I love that I can take with me but the only downside is you have to hold the ""home"" button to use Alexa",True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,Rojo,B010CEHQTG,2017-11-16T00:00:00.000Z,5,Great Device for the home,Great device for music and face time calls. The sound is crisp and clear. Many options with the Echo Show,True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,lokey1069,B06XB29FPF,2018-01-21T00:00:00.000Z,5,media,its a lot of fun playing with alexa comands the speakers sound great. i'm glad i purchase it.,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,DonJ,53-004484,2017-03-15T00:00:00.000Z,4,Nice upgrade,Needed a new Kindle. Wasn't sure what one to choose. This one is GREAT!,True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,ATomP,53-004755,2017-01-07T00:00:00.000Z,4,Nice tablet for a youngster,"My granddaughter really likes it. ""She"" found age-appropriate games to play.",True
AVpfpK8KLJeJML43BCuD,AVpfpK8KLJeJML43BCuD,bigislandwave,53-004496,2017-08-04T00:00:00.000Z,4,Good but setup to enable voice control only,Good but setup to enable voice control only on iOS is unclear.,True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,bmarino18,B010CEHQTG,2017-11-06T00:00:00.000Z,5,Love it!!!,I use it for everything.... Mainly as my new alarm clock. cant wait for them to open it up even more.,True
AVqVGZSEQMlgsOJE6eUc,AVqVGZSEQMlgsOJE6eUc,jjhippo,53-004447,2016-09-11T00:00:00.000Z,5,Good price excellent reader,If you really want to have a good read on something digital this is the item you're looking for. It really is lightweight and highly functional. The battery lasts a long time and the screen is easy on the eyes. The only difficulty sometimes is reading in extremely bright environments. Overall an excellent buy.,True
AVqVGZO3nnc1JgDc3jGK,AVqVGZO3nnc1JgDc3jGK,John,53-003778,2017-01-30T00:00:00.000Z,5,Amazon Kindle is awesome,Almost feels like reading a book in a light comforting way. Easy to carry around. Great on eyes and reading is enjoyable,True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,SarahD,B010CEHQTG,2018-04-18T00:00:00.000Z,4,Fun and has nice features,"So we added this to our Echo family of devices. It's nice to have screen, but I honestly don't find I use it as much as I thought I would. The video calling feature would be pretty great IF we knew more people with a video capable Echo device.... Also, we've had some technical issues that I haven't been able to resolve as of yet. Ultimately, this is a powerful little gadget and can be fun to pop on a movie while sitting at the kitchen bar counter. It's also awesome to be able to display our security camera feed for the outdoor cameras, but you should probably investigate it's features and your needs before splurging on this over one of the more 'traditional' echo devices. It's essentially an Alexa enabled tablet with a nice speaker, so something to think about.",True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,KrisK,B010CEHQTG,2018-01-02T00:00:00.000Z,5,Easy to Use,"A great new Amazon device to add to my other Alexa products. The visuals are amazing, and it is so easy to use and set up.",True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,ChrisP,B06XB29FPF,2017-12-22T00:00:00.000Z,5,Best Alexa,This is the music lovers best friend. My wife and kids love asking Alexa to play ANY song. The sound quality is great,True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,Edmond,B06XB29FPF,2017-12-08T00:00:00.000Z,5,Echo Plus Meets Expectations,Very pleased to have this new Echo Plus and get started on automation of the home in stages. Knowing that it can continue to improve with new products and apps is a plus for owning this device.,True
AVqVGWLKnnc1JgDc3jF1,AVqVGWLKnnc1JgDc3jF1,TeamTns,53-004683,2017-03-25T00:00:00.000Z,5,Durable,This is my 2yr. olds and he loves it. He loves the different games and watching reviews.,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Jenn,53-004484,2017-05-18T00:00:00.000Z,5,Affordable Tablet,"Affordable and kid friendly. My kids watch videos and play games on these a lot. Lots of apps, games and books to choose from!",True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,Tisdale0504,B018Y225IA,2016-12-22T00:00:00.000Z,5,Excellent Product For The Price,Allows me to watch and read digitally. Great product,True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,Sandy,B018Y225IA,2016-10-29T00:00:00.000Z,5,Great value and product,Easy to use. Quick setup. Fantastic screen and the colors are vibrant.,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,zRoyals,53-004484,2016-12-07T00:00:00.000Z,5,One of the best,Easy to use and elegant in design. Perfect Gift for Kids.,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Kstategirl,53-004484,2017-02-24T00:00:00.000Z,5,Great Kindle,"I love to read! Books,books, books and more books.",True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,tc13,B010CEHQTG,2018-02-21T00:00:00.000Z,5,love it,Great product and it is very easy to set up and use,True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,Kimber,B010CEHQTG,2018-01-12T00:00:00.000Z,4,Lots of fun,We really are enjoying asking Alexa questions and she is connected to our Sonos system playing music around the house. She doesn’t always understand me. Not sure if it is her or me.,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,rickyvic,53-004484,2017-01-23T00:00:00.000Z,5,"Library in 8""",I love my kindle fire it holds a library of books that I can read anywhere. I change from my kindle fire to my phone if I don't have the kindle with me. So I can start right where I am in the book and then finish up on my kindle fire when I can. I play games and listen to books all on this device. Love it,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,ProudDad,53-004484,2017-01-19T00:00:00.000Z,4,Good Purchase,"I purchased two of these tablets as a gift for Christmas. It has an exceptional HD screen which provides rich colors and makes it easy for those that like to read book, articles etc.",True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,Teddy,B018Y225IA,2016-07-22T00:00:00.000Z,5,Kindle produces great products,Any Kindle product I have purchased is easy to use,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,jdag,53-004484,2016-12-24T00:00:00.000Z,5,Great budget tablet,Definitely worth the investment...I may get a couple of more!,True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,Kris1990,53-004755,2017-01-24T00:00:00.000Z,4,Great camera for a beginner,My 3 yr old son loves his tablet. He takes it almost everywhere and it keeps him entertained.,True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,Kris,B06XB29FPF,2017-12-10T00:00:00.000Z,5,Nice sound,"Love being able to set a timer, play music and turn in my Wi-Fi connected lamp without moving from my couch.",True
AVpgdkC8ilAPnD_xsvyi,AVpgdkC8ilAPnD_xsvyi,Peanut,53-004729,2017-02-12T00:00:00.000Z,5,Wonderful,"I was pleasantly surprised to see the Kindle for sale IN the store!! I love my Kindle, especially since I was able to expand the memory! I love that it's portable, to be honest, when given the choice, I find my self on my Kindle over my laptop.The only thing I can complain about, is why in the world Amazon choose s to make it nearly a miracle to find a case for its most popular model?????If you don't have a Kindle, you don't know what your missing!!",True
AVphPmHuilAPnD_x3E5h,AVphPmHuilAPnD_x3E5h,Tanya,B00IOY8XWQ,2015-07-03T00:00:00.000Z,4,Great product,"I bought this game for my son, and he loves it..it is very entertaining.",True
AVpidLjVilAPnD_xEVpI,AVpidLjVilAPnD_xEVpI,BigBad,53-004648,2017-03-03T00:00:00.000Z,5,Best Deal on Tablet,"The Amazon fire HD10 is one of the best deals on the market. I've had a IPad and would rather have the HD10! It's what-1/3 of the price of a IPad and just as good, if not better",True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,pewterz,B018Y225IA,2016-06-25T00:00:00.000Z,5,great tablet for the price,great tablet for web access and works well gaming no reason to spend more unless you need a larger screen,True
AVpgdkC8ilAPnD_xsvyi,AVpgdkC8ilAPnD_xsvyi,Jfray,53-004729,2017-01-03T00:00:00.000Z,5,Great tablet for the price,"these tablets work wonders for my needs, i didnt need a tablet to work, only for web browsing and play some games. nothing fancy, this tablet fits perfectly for that. and the price...pff perfect. ! you wont find this quality cheaper.",True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,mike17,53-004755,2017-02-17T00:00:00.000Z,5,great product,easy to use great product and BEST BUY ANSWERED MY QUESTIONS,True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,Pamela,B010CEHQTG,2018-02-02T00:00:00.000Z,4,It’s ok but I don’t know what I’m doing,It’s good I don’t know what I am doing. Can u say you tube,True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,Usher,B018Y225IA,2017-07-26T00:00:00.000Z,3,Came defective,"bought a few kindles in the past but this time one of it came defective. the port was bent and it was hard to charge but still possible. comes in 4 different color. was 16gb enough space for kids, has camera, ok quality not the best but ok for pics taken by kids",True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Pookie,53-004484,2017-02-01T00:00:00.000Z,5,I love my Kindle!,The Kindle is great! It's easy to set up and I've found all the books that I wanted.,True
AVqVGWLKnnc1JgDc3jF1,AVqVGWLKnnc1JgDc3jF1,pennilaine,53-004683,2017-01-23T00:00:00.000Z,5,Awesome tablet for my 2 yr old grandson,This is a great tablet. My grandson uses it to watch his cartoons. We also have ABC Mouse that he uses on it. It's very durable and he loves it!!,True
AVqkIj9snnc1JgDc3khU,AVqkIj9snnc1JgDc3khU,NICK,B01AHB9C1E,2017-01-30T00:00:00.000Z,4,good product,This is my 2nd tablet and it works great with downloading,True
AVpidLjVilAPnD_xEVpI,AVpidLjVilAPnD_xEVpI,Convert,53-004648,2017-02-27T00:00:00.000Z,5,I love the large Kindle,The store representative took his time with me to choose the right size and the lady at the check out got me hooked up with Best Buy Program membership.,True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,Lion1,B018Y225IA,2016-07-08T00:00:00.000Z,5,GOOD DEAL,Love everything about my new tablet. Good for on the go work related stuff or even just basic movie watching or emails.,True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,Chrisell,B010CEHQTG,2017-12-22T00:00:00.000Z,5,Best Echo by Amazon,"The Echo Show is a game changer, it's amazing as are all the Echo's but with this one you can watch video's, or see who's at your door. The things that Echo can do are limitless, it's like having a personal assistant.",True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,Freddie,B010CEHQTG,2018-01-15T00:00:00.000Z,5,great for the elderly,"I bought this for my elderly parents that refuse to get a smart phone.They loved it, and feel safer with it. I programmed it to call 911 if they fall and need help. Plus they can see the grand children without any confusion.",True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,Srikanth,B010CEHQTG,2017-11-06T00:00:00.000Z,5,Works very well,Amazon echo show working very well (as expected) and thanks to Amazon for adding more features on regular basis.,True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,conman,53-004755,2017-01-18T00:00:00.000Z,5,Well worth the purchase,May grandson loves this. Went on a long car trip and he was able to watch movies and keep entertained.,True
AVpgdkC8ilAPnD_xsvyi,AVpgdkC8ilAPnD_xsvyi,beatle0331,53-004729,2017-01-16T00:00:00.000Z,5,Great tablet!!,Works well! We had one of the original fires and it finally died which is why we bought another. Great clarity and better internet also,True
AWK8z0pOIwln0LfXlSxH,AWK8z0pOIwln0LfXlSxH,Samantha,B01J24C0TI,2018-01-04T00:00:00.000Z,5,5 Stars! So much fun!,"The Amazon Echo Show is so much fun! I got it for my husband for Christmas and its absolutely more of a gift for myself! We also got hue lights and have set it up our routines. This show is so much fun! We listen to the news in the morning while making coffee, it wakes us up with slowly with the hue lights, we listen to music while cooking dinner... cant recommend it more! Because of this purchase, I am also buying a spot! We love the camera feature where you can ""drop in"" so we will continue buying these rather than the security cameras (for the inside at least where we just want to say hello or see our dog).",True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Jared,53-004484,2016-12-14T00:00:00.000Z,5,Fantastic Buy!,"I am so impressed with this tablet. My seven year old loves its app, gaming and e-reader functions.",True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,Olivia,B010CEHQTG,2018-01-12T00:00:00.000Z,4,Screen makes it,Love Alexa especially the touch screen - can play games- like Jeopardy,True
AVpgdkC8ilAPnD_xsvyi,AVpgdkC8ilAPnD_xsvyi,DonnaB,53-004729,2016-06-25T00:00:00.000Z,5,Love my Kindle,I was resistant to putting down my real books and begin using a kindle. I'm so glad I did. It's so convenient to shop and instantly download a book. Plus no more storing hundreds on books in my house.,True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,Jc2221,53-004755,2017-01-07T00:00:00.000Z,5,kids love it,"It is great if you are a prime member , case is durable!",True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,Lizzy,B06XB29FPF,2018-01-13T00:00:00.000Z,5,Good,Love the concept and how I can make my whole house a smart house.,True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,GRANDMA,B010CEHQTG,2017-12-22T00:00:00.000Z,5,Love my new I Pad,"Love my new I Pad, and New TV for my kitchenAlso bought 3 Alexa with pods for my family at xmas",True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,Kborns,B06XB29FPF,2018-01-25T00:00:00.000Z,5,Fun to have around!,"Love having the Echo to get quick weather reports, play music, and other helpful information.",True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Abriryan,53-004484,2016-11-26T00:00:00.000Z,5,Great tablet for the whole family,This a great tablet for everyone. Plenty of memory for downloading. Great features all around.,True
AVqVGZSEQMlgsOJE6eUc,AVqVGZSEQMlgsOJE6eUc,Vincent,53-004447,2018-01-28T00:00:00.000Z,5,This is my new baby,Got it when it was on sale. Totally fall in love with it. Bring with it me everywhere.,True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,Star,53-004755,2017-03-15T00:00:00.000Z,5,Great for kids!,"My son is constantly distracted and loves technology. Him being only two years old, this proved to be the perfect thing to keep him occupied and out of trouble.",True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,Aiden,B010CEHQTG,2018-02-02T00:00:00.000Z,5,Awesome,It is a great product. It works great would definitely recommend it to anyone wanting to buy one.,True
AVqkIdZiv8e3D1O-leaJ,AVqkIdZiv8e3D1O-leaJ,Anonymous,B018Y224PY,2016-09-30T00:00:00.000Z,5,Great tablet.,Great tablet. Drop it many times and its still working.,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,needabreak,53-004484,2016-12-14T00:00:00.000Z,5,can download audio books,it is small enough to carry in your purse and open up a whole new world while waiting at appointments.,True
AVqVGWLKnnc1JgDc3jF1,AVqVGWLKnnc1JgDc3jF1,marine1961,53-004683,2016-12-28T00:00:00.000Z,5,Works great my grandson loves it,Easy to set up and durable grandpa dropped it and no issues,True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,Jdlk1,B06XB29FPF,2018-02-12T00:00:00.000Z,5,Echo plus,Bought the Amazon - Echo Plus + Philips Hue Bulb - Black for my kitchen it is awesome also came with free smart bulb.,True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,Tina,53-004755,2016-09-21T00:00:00.000Z,5,Wonderful for kids,Great learning tool with extensive amounts of material to use. Accident proof bumper a big plus!,True
